O_ID,D_ID,OD_Number,origin,destination,trips
10000003,10000241,4,10000003,10000241,4.0
10000003,10000243,2,10000003,10000243,2.0
10000003,10000244,1,10000003,10000244,1.0
10000003,10000246,2,10000003,10000246,2.0
10000003,10000249,3,10000003,10000249,3.0
10000003,10000253,1,10000003,10000253,1.0
10000003,10000254,1,10000003,10000254,1.0
10000003,10000256,7,10000003,10000256,7.0
10000003,10000257,1,10000003,10000257,1.0
10000003,10000259,3,10000003,10000259,3.0
10000003,10000263,5,10000003,10000263,5.0
10000003,10000264,1,10000003,10000264,1.0
10000003,10000266,13,10000003,10000266,13.0
10000003,10000267,32,10000003,10000267,32.0
10000003,10000268,10,10000003,10000268,10.0
10000003,10000269,9,10000003,10000269,9.0
10000003,10000270,3,10000003,10000270,3.0
10000003,10000273,7,10000003,10000273,7.0
10000003,10000278,1,10000003,10000278,1.0
10000003,10000281,48,10000003,10000281,48.0
10000003,10000282,3,10000003,10000282,3.0
10000003,10000283,3,10000003,10000283,3.0
10000003,10000284,6,10000003,10000284,6.0
10000003,10000285,2,10000003,10000285,2.0
10000003,10000286,5,10000003,10000286,5.0
10000003,10000288,3,10000003,10000288,3.0
10000003,10000290,2,10000003,10000290,2.0
10000003,10000291,2,10000003,10000291,2.0
10000003,10000292,8,10000003,10000292,8.0
10000003,10000293,3,10000003,10000293,3.0
10000003,10000294,3,10000003,10000294,3.0
10000003,10000298,4,10000003,10000298,4.0
10000003,10000300,1,10000003,10000300,1.0
10000003,10000301,10,10000003,10000301,10.0
10000003,10000302,2,10000003,10000302,2.0
10000003,10000303,2,10000003,10000303,2.0
10000003,10000305,1,10000003,10000305,1.0
10000003,10000306,1,10000003,10000306,1.0
10000003,10000313,4,10000003,10000313,4.0
10000003,10000318,1,10000003,10000318,1.0
10000003,10000323,1,10000003,10000323,1.0
10000003,10000326,1,10000003,10000326,1.0
10000004,10000002,1,10000004,10000002,1.0
10000004,10000003,6,10000004,10000003,6.0
10000004,10000004,94,10000004,10000004,94.0
10000004,10000005,4,10000004,10000005,4.0
10000004,10000006,17,10000004,10000006,17.0
10000004,10000009,23,10000004,10000009,23.0
10000004,10000010,13,10000004,10000010,13.0
10000004,10000011,13,10000004,10000011,13.0
10000004,10000012,10,10000004,10000012,10.0
10000004,10000013,1,10000004,10000013,1.0
10000004,10000014,1,10000004,10000014,1.0
10000004,10000015,4,10000004,10000015,4.0
10000004,10000016,1,10000004,10000016,1.0
10000004,10000018,1,10000004,10000018,1.0
10000004,10000020,4,10000004,10000020,4.0
10000004,10000021,3,10000004,10000021,3.0
10000004,10000025,26,10000004,10000025,26.0
10000004,10000028,3,10000004,10000028,3.0
10000004,10000034,1,10000004,10000034,1.0
10000004,10000035,1,10000004,10000035,1.0
10000004,10000036,7,10000004,10000036,7.0
10000004,10000037,9,10000004,10000037,9.0
10000004,10000038,1,10000004,10000038,1.0
10000004,10000039,8,10000004,10000039,8.0
10000004,10000040,4,10000004,10000040,4.0
10000004,10000042,2,10000004,10000042,2.0
10000004,10000044,1,10000004,10000044,1.0
10000004,10000046,1,10000004,10000046,1.0
10000004,10000047,1,10000004,10000047,1.0
10000004,10000048,5,10000004,10000048,5.0
10000004,10000049,1,10000004,10000049,1.0
10000004,10000052,2,10000004,10000052,2.0
10000004,10000056,1,10000004,10000056,1.0
10000004,10000057,3,10000004,10000057,3.0
10000004,10000059,1,10000004,10000059,1.0
10000004,10000061,4,10000004,10000061,4.0
10000004,10000062,7,10000004,10000062,7.0
10000004,10000070,28,10000004,10000070,28.0
10000004,10000071,2,10000004,10000071,2.0
10000004,10000073,2,10000004,10000073,2.0
10000004,10000074,25,10000004,10000074,25.0
10000004,10000076,5,10000004,10000076,5.0
10000004,10000078,1,10000004,10000078,1.0
10000004,10000079,2,10000004,10000079,2.0
10000004,10000080,1,10000004,10000080,1.0
10000004,10000083,1,10000004,10000083,1.0
10000004,10000085,2,10000004,10000085,2.0
10000004,10000086,17,10000004,10000086,17.0
10000004,10000087,13,10000004,10000087,13.0
10000004,10000088,1,10000004,10000088,1.0
10000004,10000091,1,10000004,10000091,1.0
10000004,10000092,1,10000004,10000092,1.0
10000004,10000097,6,10000004,10000097,6.0
10000004,10000101,7,10000004,10000101,7.0
10000004,10000104,1,10000004,10000104,1.0
10000004,10000105,3,10000004,10000105,3.0
10000004,10000107,5,10000004,10000107,5.0
10000004,10000108,1,10000004,10000108,1.0
10000004,10000112,2,10000004,10000112,2.0
10000004,10000113,4,10000004,10000113,4.0
10000004,10000114,3,10000004,10000114,3.0
10000004,10000115,6,10000004,10000115,6.0
10000004,10000117,12,10000004,10000117,12.0
10000004,10000119,1,10000004,10000119,1.0
10000004,10000121,2,10000004,10000121,2.0
10000004,10000124,4,10000004,10000124,4.0
10000004,10000125,1,10000004,10000125,1.0
10000004,10000128,1,10000004,10000128,1.0
10000004,10000130,2,10000004,10000130,2.0
10000004,10000142,1,10000004,10000142,1.0
10000004,10000151,3,10000004,10000151,3.0
10000004,10000152,1,10000004,10000152,1.0
10000004,10000155,1,10000004,10000155,1.0
10000004,10000158,1,10000004,10000158,1.0
10000004,10000160,1,10000004,10000160,1.0
10000004,10000162,1,10000004,10000162,1.0
10000004,10000163,1,10000004,10000163,1.0
10000004,10000165,3,10000004,10000165,3.0
10000004,10000166,74,10000004,10000166,74.0
10000004,10000168,12,10000004,10000168,12.0
10000004,10000169,1,10000004,10000169,1.0
10000004,10000170,1,10000004,10000170,1.0
10000004,10000172,4,10000004,10000172,4.0
10000004,10000173,1,10000004,10000173,1.0
10000004,10000174,1,10000004,10000174,1.0
10000004,10000176,3,10000004,10000176,3.0
10000004,10000181,3,10000004,10000181,3.0
10000004,10000184,1,10000004,10000184,1.0
10000004,10000186,4,10000004,10000186,4.0
10000004,10000188,2,10000004,10000188,2.0
10000004,10000189,1,10000004,10000189,1.0
10000004,10000190,1,10000004,10000190,1.0
10000004,10000191,3,10000004,10000191,3.0
10000004,10000193,1,10000004,10000193,1.0
10000004,10000195,1,10000004,10000195,1.0
10000004,10000198,1,10000004,10000198,1.0
10000004,10000201,2,10000004,10000201,2.0
10000004,10000203,1,10000004,10000203,1.0
10000004,10000208,1,10000004,10000208,1.0
10000004,10000209,9,10000004,10000209,9.0
10000004,10000210,1,10000004,10000210,1.0
10000004,10000211,1,10000004,10000211,1.0
10000004,10000212,15,10000004,10000212,15.0
10000004,10000213,2,10000004,10000213,2.0
10000004,10000214,1,10000004,10000214,1.0
10000004,10000215,1,10000004,10000215,1.0
10000004,10000217,13,10000004,10000217,13.0
10000004,10000220,1,10000004,10000220,1.0
10000004,10000222,2,10000004,10000222,2.0
10000004,10000223,1,10000004,10000223,1.0
10000004,10000226,1,10000004,10000226,1.0
10000004,10000227,3,10000004,10000227,3.0
10000004,10000228,1,10000004,10000228,1.0
10000004,10000229,1,10000004,10000229,1.0
10000004,10000232,1,10000004,10000232,1.0
10000004,10000235,3,10000004,10000235,3.0
10000004,10000236,4,10000004,10000236,4.0
10000004,10000238,4,10000004,10000238,4.0
10000004,10000241,4,10000004,10000241,4.0
10000004,10000245,2,10000004,10000245,2.0
10000004,10000246,1,10000004,10000246,1.0
10000004,10000248,1,10000004,10000248,1.0
10000004,10000249,2,10000004,10000249,2.0
10000004,10000250,1,10000004,10000250,1.0
10000004,10000251,1,10000004,10000251,1.0
10000004,10000256,4,10000004,10000256,4.0
10000004,10000257,4,10000004,10000257,4.0
10000004,10000259,1,10000004,10000259,1.0
10000004,10000263,1,10000004,10000263,1.0
10000004,10000266,23,10000004,10000266,23.0
10000004,10000267,36,10000004,10000267,36.0
10000004,10000268,7,10000004,10000268,7.0
10000004,10000269,13,10000004,10000269,13.0
10000004,10000270,2,10000004,10000270,2.0
10000004,10000272,1,10000004,10000272,1.0
10000004,10000273,1,10000004,10000273,1.0
10000004,10000278,1,10000004,10000278,1.0
10000004,10000279,5,10000004,10000279,5.0
10000004,10000280,1,10000004,10000280,1.0
10000004,10000281,65,10000004,10000281,65.0
10000004,10000282,6,10000004,10000282,6.0
10000004,10000283,1,10000004,10000283,1.0
10000004,10000284,2,10000004,10000284,2.0
10000004,10000286,2,10000004,10000286,2.0
10000004,10000287,1,10000004,10000287,1.0
10000004,10000288,4,10000004,10000288,4.0
10000004,10000289,2,10000004,10000289,2.0
10000004,10000290,4,10000004,10000290,4.0
10000004,10000291,3,10000004,10000291,3.0
10000004,10000292,5,10000004,10000292,5.0
10000004,10000293,1,10000004,10000293,1.0
10000004,10000295,1,10000004,10000295,1.0
10000004,10000296,2,10000004,10000296,2.0
10000004,10000297,7,10000004,10000297,7.0
10000004,10000299,1,10000004,10000299,1.0
10000004,10000301,14,10000004,10000301,14.0
10000004,10000302,1,10000004,10000302,1.0
10000004,10000308,1,10000004,10000308,1.0
10000004,10000313,1,10000004,10000313,1.0
10000004,10000314,1,10000004,10000314,1.0
10000004,10000315,1,10000004,10000315,1.0
10000004,10000318,5,10000004,10000318,5.0
10000004,10000325,1,10000004,10000325,1.0
10000005,10000001,1,10000005,10000001,1.0
10000005,10000004,35,10000005,10000004,35.0
10000005,10000005,20,10000005,10000005,20.0
10000005,10000006,29,10000005,10000006,29.0
10000005,10000007,2,10000005,10000007,2.0
10000005,10000008,5,10000005,10000008,5.0
10000005,10000009,77,10000005,10000009,77.0
10000005,10000010,24,10000005,10000010,24.0
10000005,10000011,12,10000005,10000011,12.0
10000005,10000012,19,10000005,10000012,19.0
10000005,10000015,7,10000005,10000015,7.0
10000005,10000016,2,10000005,10000016,2.0
10000005,10000018,3,10000005,10000018,3.0
10000005,10000020,4,10000005,10000020,4.0
10000005,10000021,14,10000005,10000021,14.0
10000005,10000023,5,10000005,10000023,5.0
10000005,10000025,41,10000005,10000025,41.0
10000005,10000028,8,10000005,10000028,8.0
10000005,10000033,1,10000005,10000033,1.0
10000005,10000034,5,10000005,10000034,5.0
10000005,10000036,9,10000005,10000036,9.0
10000005,10000037,28,10000005,10000037,28.0
10000005,10000038,4,10000005,10000038,4.0
10000005,10000039,14,10000005,10000039,14.0
10000005,10000040,5,10000005,10000040,5.0
10000005,10000041,1,10000005,10000041,1.0
10000005,10000042,2,10000005,10000042,2.0
10000005,10000045,1,10000005,10000045,1.0
10000005,10000046,4,10000005,10000046,4.0
10000005,10000047,1,10000005,10000047,1.0
10000005,10000048,2,10000005,10000048,2.0
10000005,10000049,2,10000005,10000049,2.0
10000005,10000050,2,10000005,10000050,2.0
10000005,10000051,1,10000005,10000051,1.0
10000005,10000052,2,10000005,10000052,2.0
10000005,10000055,1,10000005,10000055,1.0
10000005,10000057,4,10000005,10000057,4.0
10000005,10000058,1,10000005,10000058,1.0
10000005,10000062,1,10000005,10000062,1.0
10000005,10000063,1,10000005,10000063,1.0
10000005,10000064,3,10000005,10000064,3.0
10000005,10000069,3,10000005,10000069,3.0
10000005,10000070,57,10000005,10000070,57.0
10000005,10000071,4,10000005,10000071,4.0
10000005,10000073,27,10000005,10000073,27.0
10000005,10000074,59,10000005,10000074,59.0
10000005,10000076,11,10000005,10000076,11.0
10000005,10000077,1,10000005,10000077,1.0
10000005,10000078,4,10000005,10000078,4.0
10000005,10000079,3,10000005,10000079,3.0
10000005,10000080,1,10000005,10000080,1.0
10000005,10000082,9,10000005,10000082,9.0
10000005,10000083,4,10000005,10000083,4.0
10000005,10000084,1,10000005,10000084,1.0
10000005,10000085,6,10000005,10000085,6.0
10000005,10000086,40,10000005,10000086,40.0
10000005,10000087,28,10000005,10000087,28.0
10000005,10000089,3,10000005,10000089,3.0
10000005,10000093,1,10000005,10000093,1.0
10000005,10000094,2,10000005,10000094,2.0
10000005,10000097,6,10000005,10000097,6.0
10000005,10000098,2,10000005,10000098,2.0
10000005,10000100,1,10000005,10000100,1.0
10000005,10000101,4,10000005,10000101,4.0
10000005,10000106,1,10000005,10000106,1.0
10000005,10000107,34,10000005,10000107,34.0
10000005,10000108,1,10000005,10000108,1.0
10000005,10000113,5,10000005,10000113,5.0
10000005,10000114,8,10000005,10000114,8.0
10000005,10000115,7,10000005,10000115,7.0
10000005,10000116,1,10000005,10000116,1.0
10000005,10000117,20,10000005,10000117,20.0
10000005,10000119,6,10000005,10000119,6.0
10000005,10000121,1,10000005,10000121,1.0
10000005,10000122,1,10000005,10000122,1.0
10000005,10000123,1,10000005,10000123,1.0
10000005,10000124,9,10000005,10000124,9.0
10000005,10000125,11,10000005,10000125,11.0
10000005,10000127,2,10000005,10000127,2.0
10000005,10000128,6,10000005,10000128,6.0
10000005,10000129,3,10000005,10000129,3.0
10000005,10000134,7,10000005,10000134,7.0
10000005,10000135,1,10000005,10000135,1.0
10000005,10000136,1,10000005,10000136,1.0
10000005,10000138,6,10000005,10000138,6.0
10000005,10000141,2,10000005,10000141,2.0
10000005,10000142,2,10000005,10000142,2.0
10000005,10000144,1,10000005,10000144,1.0
10000005,10000150,2,10000005,10000150,2.0
10000005,10000151,2,10000005,10000151,2.0
10000005,10000152,2,10000005,10000152,2.0
10000005,10000155,6,10000005,10000155,6.0
10000005,10000156,2,10000005,10000156,2.0
10000005,10000158,2,10000005,10000158,2.0
10000005,10000159,1,10000005,10000159,1.0
10000005,10000163,3,10000005,10000163,3.0
10000005,10000164,1,10000005,10000164,1.0
10000005,10000165,12,10000005,10000165,12.0
10000005,10000166,169,10000005,10000166,169.0
10000005,10000168,11,10000005,10000168,11.0
10000005,10000169,3,10000005,10000169,3.0
10000005,10000170,6,10000005,10000170,6.0
10000005,10000171,9,10000005,10000171,9.0
10000005,10000172,1,10000005,10000172,1.0
10000005,10000174,4,10000005,10000174,4.0
10000005,10000176,1,10000005,10000176,1.0
10000005,10000177,9,10000005,10000177,9.0
10000005,10000179,1,10000005,10000179,1.0
10000005,10000181,1,10000005,10000181,1.0
10000005,10000182,10,10000005,10000182,10.0
10000005,10000186,23,10000005,10000186,23.0
10000005,10000187,5,10000005,10000187,5.0
10000005,10000189,2,10000005,10000189,2.0
10000005,10000190,4,10000005,10000190,4.0
10000005,10000191,4,10000005,10000191,4.0
10000005,10000193,2,10000005,10000193,2.0
10000005,10000194,3,10000005,10000194,3.0
10000005,10000195,1,10000005,10000195,1.0
10000005,10000196,4,10000005,10000196,4.0
10000005,10000198,6,10000005,10000198,6.0
10000005,10000199,1,10000005,10000199,1.0
10000005,10000201,6,10000005,10000201,6.0
10000005,10000203,3,10000005,10000203,3.0
10000005,10000204,3,10000005,10000204,3.0
10000005,10000208,1,10000005,10000208,1.0
10000005,10000209,19,10000005,10000209,19.0
10000005,10000210,1,10000005,10000210,1.0
10000005,10000211,3,10000005,10000211,3.0
10000005,10000212,3,10000005,10000212,3.0
10000005,10000213,3,10000005,10000213,3.0
10000005,10000214,4,10000005,10000214,4.0
10000005,10000216,3,10000005,10000216,3.0
10000005,10000217,8,10000005,10000217,8.0
10000005,10000219,2,10000005,10000219,2.0
10000005,10000220,5,10000005,10000220,5.0
10000005,10000221,2,10000005,10000221,2.0
10000005,10000223,5,10000005,10000223,5.0
10000005,10000226,7,10000005,10000226,7.0
10000005,10000227,2,10000005,10000227,2.0
10000005,10000228,1,10000005,10000228,1.0
10000005,10000232,9,10000005,10000232,9.0
10000005,10000234,1,10000005,10000234,1.0
10000005,10000235,4,10000005,10000235,4.0
10000005,10000236,6,10000005,10000236,6.0
10000005,10000237,2,10000005,10000237,2.0
10000005,10000238,11,10000005,10000238,11.0
10000005,10000241,3,10000005,10000241,3.0
10000005,10000243,3,10000005,10000243,3.0
10000005,10000244,4,10000005,10000244,4.0
10000005,10000245,1,10000005,10000245,1.0
10000005,10000246,5,10000005,10000246,5.0
10000005,10000249,7,10000005,10000249,7.0
10000005,10000253,4,10000005,10000253,4.0
10000005,10000254,2,10000005,10000254,2.0
10000005,10000256,10,10000005,10000256,10.0
10000005,10000257,2,10000005,10000257,2.0
10000005,10000260,2,10000005,10000260,2.0
10000005,10000263,5,10000005,10000263,5.0
10000005,10000264,5,10000005,10000264,5.0
10000005,10000265,2,10000005,10000265,2.0
10000005,10000266,57,10000005,10000266,57.0
10000005,10000267,93,10000005,10000267,93.0
10000005,10000268,10,10000005,10000268,10.0
10000005,10000269,13,10000005,10000269,13.0
10000005,10000270,9,10000005,10000270,9.0
10000005,10000271,1,10000005,10000271,1.0
10000005,10000272,1,10000005,10000272,1.0
10000005,10000273,12,10000005,10000273,12.0
10000005,10000279,8,10000005,10000279,8.0
10000005,10000280,6,10000005,10000280,6.0
10000005,10000281,106,10000005,10000281,106.0
10000005,10000282,1,10000005,10000282,1.0
10000005,10000283,2,10000005,10000283,2.0
10000005,10000284,18,10000005,10000284,18.0
10000005,10000286,12,10000005,10000286,12.0
10000005,10000287,1,10000005,10000287,1.0
10000005,10000288,9,10000005,10000288,9.0
10000005,10000289,4,10000005,10000289,4.0
10000005,10000290,5,10000005,10000290,5.0
10000005,10000291,2,10000005,10000291,2.0
10000005,10000292,8,10000005,10000292,8.0
10000005,10000293,1,10000005,10000293,1.0
10000005,10000294,1,10000005,10000294,1.0
10000005,10000296,3,10000005,10000296,3.0
10000005,10000298,7,10000005,10000298,7.0
10000005,10000299,1,10000005,10000299,1.0
10000005,10000300,1,10000005,10000300,1.0
10000005,10000301,11,10000005,10000301,11.0
10000005,10000302,2,10000005,10000302,2.0
10000005,10000306,1,10000005,10000306,1.0
10000005,10000311,1,10000005,10000311,1.0
10000005,10000313,2,10000005,10000313,2.0
10000005,10000318,3,10000005,10000318,3.0
10000005,10000325,1,10000005,10000325,1.0
10000006,10000001,2,10000006,10000001,2.0
10000006,10000002,1,10000006,10000002,1.0
10000006,10000003,3,10000006,10000003,3.0
10000006,10000004,30,10000006,10000004,30.0
10000006,10000005,10,10000006,10000005,10.0
10000006,10000006,88,10000006,10000006,88.0
10000006,10000007,1,10000006,10000007,1.0
10000006,10000008,4,10000006,10000008,4.0
10000006,10000009,86,10000006,10000009,86.0
10000006,10000010,26,10000006,10000010,26.0
10000006,10000011,7,10000006,10000011,7.0
10000006,10000012,19,10000006,10000012,19.0
10000006,10000013,1,10000006,10000013,1.0
10000006,10000015,13,10000006,10000015,13.0
10000006,10000018,7,10000006,10000018,7.0
10000006,10000019,5,10000006,10000019,5.0
10000006,10000020,1,10000006,10000020,1.0
10000006,10000021,16,10000006,10000021,16.0
10000006,10000023,2,10000006,10000023,2.0
10000006,10000025,28,10000006,10000025,28.0
10000006,10000026,2,10000006,10000026,2.0
10000006,10000028,6,10000006,10000028,6.0
10000006,10000032,2,10000006,10000032,2.0
10000006,10000033,2,10000006,10000033,2.0
10000006,10000034,6,10000006,10000034,6.0
10000006,10000035,1,10000006,10000035,1.0
10000006,10000036,6,10000006,10000036,6.0
10000006,10000037,38,10000006,10000037,38.0
